label,humanLabel,text,score
POSITIVE,0,音楽そのものにはいはいって入ってるところ好きです一緒にやりたくなるライブ版見てるとサイリウムを買いたくなる,0.99
POSITIVE,0,アバンギャルティは大好きです❤,0.9875
NEUTRAL,1,いつも聞いているw❤🎉🎉,0.8554
NEGATIVE,-1,難しい,0.9764
NEGATIVE,0,泣ける,0.7915
NEUTRAL,0,た,0.8636
POSITIVE,0,2期OPもこれが良い,0.9356
POSITIVE,1,原作もアニメも見返した後にこの曲聴きに来るとウルっとくる,0.9642
NEUTRAL,0,再生回数が鈍化して1日85万再生数位だと1か月で2550万再生3ヶ月で7650万再生になる今3.2億なので3965億再生でギリギリ4億に到達するライン1月なら80万再生切っても余裕で4億行くんだけどね,0.7382
NEUTRAL,1,カッケー,0.8031
NEUTRAL,0,おじいちゃんになっても聴いているかも,0.9027
NEUTRAL,0,主人公のアイドル双子無くなった片割れが育ててる,0.8625
NEUTRAL,0,今の推移からすると2月頃かな4億到達は,0.8138
NEUTRAL,1,5ヶ月前に公開されたばかりなのにもう3億回再生かすごい,0.5485
POSITIVE,1,怪物と並ぶ神曲,0.8175
POSITIVE,1,この曲はとても良くて大好きになりました,0.9933
NEUTRAL,0,遂に怪物の再生回数超えて真の怪物(アイドル)になったか…,0.6209
POSITIVE,1,50過ぎのオッサンでも凄さを感じる曲,0.8777
POSITIVE,0,最近職場の有線放送で流れてるから久にPV見にきたが見えそうで見えない秘密は蜜の味のところの映像が前後が可愛い感じになのにここだけ怪しい色気な感じな絵なの久にみても強烈すぎる,0.7551
NEGATIVE,0,最後の心からのアイシテルが泣ける…😭,0.6673
POSITIVE,1,こんなに愛され続けてるならずっと伸び続けて欲しいね,0.9556
NEUTRAL,0,いつまで人気ランキング1位キープしてるんだよw,0.8618
POSITIVE,0,コメントよりもいいねの方が重要です:0,0.6017
POSITIVE,1,5ヶ月たってるのに堂の1位でしかも3億再生ってまじ最強で無敵やな,0.7708
NEUTRAL,1,息継ぎする所が少ないのアイの隙の無さを現してるみたいですき,0.6761
NEUTRAL,0,方,0.9217
NEUTRAL,1,5か月前で3.1億回再生ってやば😂😂,0.7879
NEUTRAL,1,ついに怪物を超える神曲が生まれてしまったのか,0.7222
NEGATIVE,0,いつのまにか怪物越してた…,0.7188
POSITIVE,1,めちゃくちゃ可愛い😍❤️,0.9909
NEUTRAL,0,このMVの他にもう一つ静止画のチャンネルがあるがあれは何ですかね1億再生されているんだけど,0.9149
POSITIVE,0,そういえばYOASOBIのお二方韓国の音楽番組に出られるそうですね😂,0.9361
NEUTRAL,0,0:54 1stサビ1:41 2ndサビ2:45ラスサビ,0.9498
NEUTRAL,0,誰が歌ってるのアイドル,0.8997
POSITIVE,1,5ヶ月で3.1億回再生すごすぎ,0.8629
NEGATIVE,1,まだきいてるひといる私は永遠にみれるわー,0.592
NEGATIVE,1,まだきいてるひといる私は永遠にみれるわー,0.592
POSITIVE,1,外国人でも人気なこの歌凄いよね,0.9572
NEUTRAL,1,まじでバクりまくってて草,0.761
NEGATIVE,0,やっとアニメ見始めたんだけど1話で泣き2話目のOPで泣きなかなか進まぬもうこれ聞くだけで泣けるアイちゃああああああん!!!!,0.8869
POSITIVE,0,Pretenderはグッバイを言うためになんて考察したりされてるがアイドルはこれは絶対嘘じゃない愛してるを言うために長く美しく音と詞を積み上げてるみたいで好き,0.9825
NEUTRAL,0,あと200万回,0.6965
NEUTRAL,0,カントクから,0.916
POSITIVE,0,アイドルの経済効果知りたい😂,0.7621
NEUTRAL,1,これは推せる曲🎶,0.6492
POSITIVE,0,遂に怪物を抜きやがった...,0.5721
NEUTRAL,0,9月18日月曜日の再生数は990188回です先週の月曜日が974631回なので先週比は101.6%‼️先週を上回りました🎉ただし祝日だということを考えるともう少し伸びてもよかったかも…,0.5259
POSITIVE,0,9月17日日曜日の再生数は1056096回です先週の日曜日が1157384回なので先週比は91.2%ですあいみょんのマリーゴールドを超え邦楽ランキングはついにTOP10入りしました🎉おめでとうございます🎉,0.9846
POSITIVE,0,1日10回聴きたい,0.8835
POSITIVE,1,日本のアニメ主題歌がここまで流行るの感動,0.9549
NEUTRAL,1,音楽2位落ちちゃうのかなあと思って見に来たらまだ1位で草これが究極の音楽か....,0.7519
POSITIVE,1,夜遊びのアイドルいいね,0.9927
POSITIVE,1,アニメ見たことない勢ですがこの曲が大好きアニメ見ずにここまでハマった曲他にない,0.8489
POSITIVE,1,何回聞いてもすごい…高音とハイスピードがどっちもできるのはこの人だけだと思う😊,0.8839
NEUTRAL,0,まだ聴いてる人👍そしてまだ聴き続ける人🙋‍♀️,0.611
POSITIVE,0,速報夜に駆ける2.7億再生突破!!,0.9543
POSITIVE,1,最高,0.9906
NEUTRAL,-1,宗教みたい,0.9145
POSITIVE,1,五ヶ月経っても一位っていうのがファンの心を掴んで離さないアイを体現してるようで尊い,0.9807
NEUTRAL,0,夜に駆ける超えたー,0.4949
NEUTRAL,0,↓この歌推しの人,0.7838
POSITIVE,1,素晴らしい愛の歌,0.9892
POSITIVE,1,ずっと人気1位をとってる辺り[不動のセンター]だよこの曲,0.8293
POSITIVE,-1,まぁでもadoのパクりだよねadoが歌ってみた動画出したらおもしろそう,0.9606
NEGATIVE,0,泣けます,0.8234
NEUTRAL,1,5か月でコメント12万・・・えぐいlemonでさえ5年で20万位,0.7113
POSITIVE,1,3億回おめでとうございます,0.9462
POSITIVE,1,コメント12万はえぐう,0.5882
POSITIVE,1,神,0.9014
NEUTRAL,0,これコメント最初から読むやつ余程の好き物以外いないよな検索できないのかな1000500010000とか,0.9225
POSITIVE,1,こんな曲を作ったYOASOBIに感謝したい,0.9545
NEUTRAL,0,3:06ここアイが殺される時に着てた服でアイドルの歌詞に愛してるが入ってる,0.8535
NEUTRAL,0,アニメの方はまだ観てないけどなんだかんだ毎日聴いてる曲,0.4989
POSITIVE,0,10月も頑張れ✊,0.8471
POSITIVE,1,一位とり続けてるやばい,0.6682
POSITIVE,1,先日とあるオーケストラでチェロ演奏のアイドルを聴く機会がありましたが今でもまだ鳥肌が立ちましたね,0.8168
NEGATIVE,0,闇が深いぞw作詞ジャニーかw,0.5519
POSITIVE,0,アニメの主題歌であると同時にアイドル・星野アイのキャラソンのような感じだから高橋李依さんにカバーして欲しいよね,0.9478
NEUTRAL,0,アニメ観てからだとこの曲の意味っていうか重みみたいなのが変わるな,0.8372
POSITIVE,0,9月の終わりで3億2000万回再生は行けそう,0.9399
POSITIVE,1,今だに再生数伸びててほんとすごい,0.9457
POSITIVE,0,ついにmake you happyを越したか...,0.8163
POSITIVE,1,最高,0.9906
POSITIVE,1,何気にコノぽっちゃり着ぐるみウサギの顔面が結構すき❤かわちぃ❤,0.9865
POSITIVE,1,ここまで来ると半年いや1年間ずっと1位キープして欲しいまである,0.678
POSITIVE,1,聞けば聞くほどアニメの世界観にバッチリ👌👍,0.573
POSITIVE,1,何度聞いても素晴らしい作詞の中の愛してるがカタカナと漢字つまりうわべと本音で表現されていたらさらにゾクッとしたでしょう・その笑顔でアイシテルで誰も彼も虜にしていく・アイシテルって嘘で積むキャリア・これは絶対嘘じゃない愛してる,0.9586
POSITIVE,1,何回みても1話の感動は忘れないこの歌で再現されてて鳥肌,0.9781
POSITIVE,0,レコ大のコメよく見るけどレコ大にそこまで興味ない私でもアイドルがレコ大なら見るはい見ます絶対笑,0.8693
POSITIVE,0,さっきカラオケランキング番組みてたことでおかんにこれ見せたなう(2023/09/19 00:07:53),0.7186
POSITIVE,1,5ヶ月で3.1億てえぐいな笑笑,0.8145
POSITIVE,0,セブンティーンのアイドルからラブレターをもらい好きだと答えたたぶんミスターから祝福のアンコールを得るだろうそして一言大将浪漫だね・・・と言われる分け分からないでしょうがYOASOBIを知ってる人ならご存じで,0.8956
POSITIVE,0,未だにこの曲聴いてる人おる✋,0.4995
NEUTRAL,0,2023年でもまだ聞いてる人🙋,0.8506
POSITIVE,1,ワイルドバンチ最高でしたありがとうございました😆,0.9921
POSITIVE,0,ゲッターバージョンのアイドルを公式が歌ってみた出して欲しいww,0.9536
POSITIVE,0,次は3億2057万の米津玄師-LOSER米津玄師も紛うことなき天才楽曲自体に勝ち負けは付けたくは無いけど再生回数のランキングはあと3日くらいでアイドルがWINNERに,0.5428
POSITIVE,0,最後の歌詞が原作知ってる人だったら一番泣ける,0.927
NEUTRAL,0,lemon🆚アイドル,0.6247
POSITIVE,0,ワイバン2023カッコ良すぎた,0.9925
POSITIVE,1,本当にこの曲に出会えて人生変わった気分ですありがとうございます,0.9568
NEUTRAL,0,早く2期の予告映像こんかな,0.8578
NEGATIVE,0,未だに怪物を抜いたとか3億再生おめでとうとかコメントある中でもう3.2億再生に到達しようとしてるアイドル様恐ろしい…,0.7477
POSITIVE,0,これはレコード大賞だな…,0.7233
POSITIVE,0,ライブバージョン聞きたいです,0.7691
POSITIVE,1,神曲だよね,0.9807
POSITIVE,1,いまだにコメント数分前とかになってんの凄スギィ,0.7534
POSITIVE,1,アニメ終わってるのに今だに1位なのまじで凄すぎて階段から崩れ落ちたわ,0.8386
NEUTRAL,0,人気1位ってもう印刷されてるやん,0.6229
POSITIVE,0,アイドルすごく好きな人はコメントをいっぱいお願いします,0.8121
NEUTRAL,0,ずっとずっと引き立て役ですどの時代にいても,0.7643
NEUTRAL,0,ときのそらみたい,0.8989
POSITIVE,1,怪物を抜いて完璧で究極な曲になったな,0.9391
NEUTRAL,0,てかHIKAKIN似すぎじゃね,0.6576
POSITIVE,1,どんなにハマった曲でも何回も聞いてたら3分くらいの曲でも途中でダレてくるけどアイドルは何回聞いてもダレないしラストの愛してるで毎回胸がキュッてする…,0.7022
NEUTRAL,0,ライブもう一回お願いします,0.5728
POSITIVE,1,3億再生おめでとう㊗,0.9863
POSITIVE,1,*-この曲好き-*,0.9874
POSITIVE,1,冷静に考えて5ヶ月で3億再生越えは本当に凄い,0.957
NEUTRAL,1,すげえ……気づいたら3億再生超えてら,0.6486
NEUTRAL,0,アイドル,0.8733
NEUTRAL,0,あ,0.5809
POSITIVE,1,ずっと人気すぎてすごい,0.8407
NEUTRAL,0,アニメは何と呼ばれていますか,0.9437
NEGATIVE,0,こんなんヒカキンがやったら終わりやん,0.4605
NEUTRAL,0,今3億1700万回再生,0.5307
POSITIVE,1,literally how is this video gettings views to this day….最高だな,0.984
NEUTRAL,0,紅白確定な,0.7703
NEUTRAL,0,次の次の1万円札の顔でいいと思うそれこそ日本だろう,0.6102
POSITIVE,0,音楽の教科書に載ってくれないかな,0.7942
NEUTRAL,0,もうこれ国歌でいいと思う,0.6622
NEGATIVE,0,こういうの流行ると現実世界では逆効果で美男美女に対する陰湿ないじめが加速すると思うよその人取り囲むようにハブして裏で繋がったりその人に関わる人全てから話してること聴衆しようとしたり全てのこと作られていく人生でしかなくなる,0.7969
POSITIVE,1,ラップパートがiveのelevenで好き,0.9871
NEUTRAL,0,24年も見る予定がある人,0.6393
POSITIVE,0,もうすぐで3.2億再生!!,0.9083
POSITIVE,1,アイかわいすぎ,0.8211
POSITIVE,1,中日の替え歌になっても輝き続ける珠玉の名曲,0.9545
POSITIVE,0,1:00 Aaoさんの声が好き❤🎉,0.9843
POSITIVE,0,この曲好きな人✋,0.7527
POSITIVE,1,アイドルさいこー,0.9303
NEUTRAL,0,運動会で踊った,0.7062
NEUTRAL,0,2149年も見てる人🙋,0.9213
POSITIVE,1,YOASOBIさん最高高評価ボタン押しまくりたい💖💖💖神😇✨💕これからも頑張って(*⌒0⌒)♪大好きです❤❤❤#13歳#推し活中,0.9848
NEGATIVE,-1,この曲があるせいで他の曲が一番にならん,0.8283
NEUTRAL,0,あの怪物を越すとは...まさにこのアイドルが怪物なのか,0.8465
NEGATIVE,0,あっという間に夜に駆けるの再生回数超えてる...バグだろ...,0.9813
POSITIVE,0,いつかきっと全部てに入れる私はいそうな究極のアイドルが大好き俺はいいね1000人狙ってるのでいいねポチポチポチポチポチポチ押してください強力お願いします本当によろしくお願いします🙏🙏😊,0.9858
NEUTRAL,0,よわそび,0.8685
NEUTRAL,0,人気1位のミュージックビデオって週単位でランキングされてるはず…だから現在1週間700万前後は再生されているアイドルが陥落するとしたらアイドル以上の初速が出る曲が出現した時しかし1週間700万ってのは年で1億は越えるような大ヒット曲じゃないと出せるスピードでは無いので簡単には抜かれないんだろうなと,0.7877
POSITIVE,0,アイドルすごく好きな人はいいねお願いします,0.9502
POSITIVE,1,アイドル可愛すぎて涙がいっぱい出そう,0.9894
POSITIVE,0,これをは凄すぎるアイドル好きな人はいい子いっぱいしてください,0.9809
NEUTRAL,1,全然中毒性無いわwせいぜい1日7回位しか聞いてないもんw,0.6318
POSITIVE,1,今でも1位ってスゴすぎ,0.9442
POSITIVE,1,神歌,0.6987
POSITIVE,0,オリオールズ地区優勝記念Fujiは完璧で球界のアイドル,0.9826
POSITIVE,0,敬老の日だねキッズのみんなおじいちゃんおばあちゃんにアイドルを聴かせてあげようw,0.8442
POSITIVE,1,やっと言えたこれは絶対嘘じゃない愛してるを最後に持ってくる天才じゃん👏100人いいねいきたいのでいいねポチポチ押してください明日までに,0.9811
