level_0,index,textDisplay
3474,3474,平成のオタクはルカルカorハレ晴レユカイ令和のオタクはびしょパイorロリ神になるのかな
3475,3475,プレミア公開の時から不穏な空気流れてたけど想像以上にロリコン集まっててすごすぎ
3476,3476,これがNHK出禁曲か……まぁそうだなリズムは好きだが歌詞がCRAZY
3477,3477,真のロリコンからしたらロリから受けるビームさえ助かるゥという真実
3478,3478,これを何度も見ているとちょっとドラマチックな気分になるんです
3479,3479,可愛い✨
3480,3480,"""ゆ""が良き"
3481,3481,お酒飲む9歳児
3482,3482,やっぱり日本はロリコンの国だった…
3483,3483,この曲中毒性あっていいんだけど合いの手ガチでキモくてそれだけきつい
3484,3484,ニコニコ風のコメントといいドルオタ風掛け声といいお前らの気持ち悪さめちゃくちゃリアルに再現してて草
3485,3485,ガータゴート幻聴大フライング
3486,3486,給食の放送から来ました
3487,3487,東方のルーミアみたい
3488,3488,ロリうい体は幼女でできている体は幼女で心も幼女幾度のクソマロに対して不敗ただ一度の敗走もなくただ一度の勝利もなし幼女はここに一人クソマロの丘でクソマロを捌くならば我が生涯にクソマロはいらずこの体は幼女でできていたアンリミテッドロリータワークス無限の幼製
3489,3489,給食ん時の音楽の放送でこれ流れて場凍りつきました
3490,3490,動ありさんのパロディ動画から来ましたw中毒性あって何回も見ちゃう
3491,3491,聞きながらテスベンしてたけど曲良すぎてテスト全滅しちゃったまあ結束バンド可愛いからいいか?
3492,3492,いい年した9歳がこれ歌ってんのよね
3493,3493,1ヶ月で3500万えっぐ
3494,3494,やべ俺の兄ロリコンなんよな
3495,3495,これでv好き🟰キモオタみたいな風潮無くなればいいな
3496,3496,好きです😊(語彙力なし)
3497,3497,"実際にはそれを超えていました""seven"" ""show""唱""アイドル""本当に素晴らしい..."
3498,3498,色んなカバー見たけどこの昔の画質感再現してる動画全然ねえわただ上っ面マネして数字出したいだけ
3499,3499,曲を買って携帯でヘビロテしてるのに定期的にMVを見たくなる
3500,3500,頑張って歌の練習して助かるなどの相槌をマスターしました
3501,3501,0:53お前や
3502,3502,1回聞いたら押さなきゃ行けないボタンいいね🟰ロリコンの数
3503,3503,99の人は歌詞とロリに気を取られ後ろで流れてるDies Iraeに気付かない
3504,3504,思ったんだけど救済のレクイエムって9歳とかけてる
3505,3505,中毒中毒中毒中毒中毒中毒中毒🥴
3506,3506,0:53好きすぎる
3507,3507,中毒者↓
3508,3508,これを学校で歌ってたらめっちゃ引かれた
3509,3509,5回聴くと中毒になるよな
3510,3510,これ動画に使いに来た人🙋‍♂️てか普通にいい曲で感動した
3511,3511,最後が旧劇エヴァのアスカみたいでいいですね
3512,3512,このミュージックビデオはとても素晴らしいです私はこの子供がとてもかわいいです
3513,3513,サビだけだね
3514,3514,ADOこえれるくね
3515,3515,9歳に救済されるというダジャレで草
3516,3516,サムネ見た時何これと思ってたけど落ち込んでた気持ちが救済されました
3517,3517,救済と9歳かけてるのいいよね
3518,3518,ロリよ大きくなったらこんな大人になるんだ
3519,3519,あれ罵倒されるのは好きじゃ無いはずなのに何でこんなに聴きにきてしまうんだ
3520,3520,なんかなえじに似てて嬉しい
3521,3521,いや子供相手にそんな感情持ったらダメだろ…大人ならよその子供は見守るいざという時は助ける程度にしろよな…
3522,3522,再生数えっぐぃ('ω')
3523,3523,GIFして
3524,3524,救済と9歳をかけてんのかそこも凄いマリン推しだけどういちゃん推しにしようかな
3525,3525,これ凄いこれは救済のレクイエム↓これは9才のレクイエム
3526,3526,クセになっちゃって聴くの止められない
3527,3527,まさか流行るとは思わなかっただろうな
3528,3528,とりあえずばぁちゃんは天才ということがよく分かる動画
3529,3529,好きな人がこの曲にハマってロリコン化した
3530,3530,いちっにっさんっしごめんなさいの所のダンス見るためにこの動画開いてるんだけどわかる人いる
3531,3531,自分用ですのでお気になさらず0:151:021:402:153:344:140:542:021:53
3532,3532,1日で200万再生されてるのえぐい笑
3533,3533,MV人気ランキングが日に日に更新されている…Adoに並ぶとは…みんなロリコンなんだっ☆
3534,3534,あかん再生数が追い付かれてる
3535,3535,3日目
3536,3536,4:26ありがとう
3537,3537,この曲を学校の放送で流した後の周りの視線を忘れることはない…
3538,3538,可愛い
3539,3539,これは可愛い…
3540,3540,0:15サビにハマっちゃった
3541,3541,アニメーションのfps絶妙よな
3542,3542,爽快
3543,3543,これ作詞した人とMV作った人たちは稀代の大天才だろ
3544,3544,可愛い😍
3545,3545,最近の曲はシンセベースが多いなぁ
3546,3546,体育祭でこの曲をリレーで流そうと生徒会のみんなが一致団結したが結局卒業式ということに収まった
3547,3547,は
3548,3548,ステップすきすぎる
3549,3549,うう…心に来た裏切り者のレクイエムを聞いてこよう…
3550,3550,2nd liveでスバルちゃん(9歳)と一緒に踊るのを待ってますね°˖☆◝(⁰▿⁰)◜☆˖°
3551,3551,チャンネル登録も138万まできたよ
3552,3552,か...かわええええ
3553,3553,踊っちゃう
3554,3554,保存したいけどこの曲が好きなのかドMなのかわからんくなるから保存出来ていない
3555,3555,ロリよりエロいお姉さん派だけどういちゃんはめっちゃ可愛いここまで可愛いと思ったロリキャラはりゅうおうのおしごとの雛鶴あいちゃん以来だわ可愛すぎー
3556,3556,3500万きたー
3557,3557,1:55から2:15普通に歌えるの草
3558,3558,歌詞がきついがリズムが癖になるな
3559,3559,ごめんお腐れ様にしか見えなかった笑笑
3560,3560,3500万回再生
3561,3561,この曲今更知ったけど神曲
3562,3562,3500万記念ビーム
3563,3563,3500万🎉🎉🎉
3564,3564,中毒性すごい
3565,3565,ういビームキメすぎて飛びそう
3566,3566,3500万記念
3567,3567,また再生数ブーストかかってね笑
3568,3568,3500万はほんまにやばいおめでとうございます
3569,3569,3500萬
3570,3570,3500万再生!
3571,3571,神降臨
3572,3572,3500万🎉
3573,3573,この曲からでんじろうMADがつくられるとは思ってもなかった
3574,3574,粛清ヌビィビームー
3575,3575,ういさんあなたうそじゃん9歳ってユーチューバーできないよぉいまのうたも9さいってできないしちなみにわたしは7さいんだけどね
3576,3576,アラーム音をこれにしてたのに気づかず友達の前でなってしまった楽園でねんねしてきます
3577,3577,ちょくちょく絵が怖くなるのびっくりする
3578,3578,これってもしかして9歳と救済かけてる
3579,3579,メロリーはきれいだけどなんていっつるかわかんない😢
3580,3580,あともう少しで3500万✨✨定期的に聴きたくなる
3581,3581,多分粛清が正解なのだろうけど粛聖って書いてると私が1番みたいな感じして好き
3582,3582,はたからみたらメスガキ
3583,3583,ロリロリ上郡
3584,3584,これを踊らせてさらにお友達を増やすつもりかこやつ
3585,3585,本人ですか
3586,3586,聞くと聞くほど怖いです
3587,3587,2000年初頭によくあった電波曲味がある
3588,3588,何度も聞いてたら最後のほんっとーに気持ち悪いまで聞いて不思議とニヤニヤするようになったわ
3589,3589,是非今年の紅白でお聞きしたい…
3590,3590,しぐれういが9歳なのは救済とかかっていると信じている
3591,3591,この曲が韓国マートで聞こえる
3592,3592,😮アイシュワリヤーいいですねその歌が好きです😊😊
3593,3593,0:161:021:403:354:14画面の真ん中で踊ってるういちゃんずっと見てられるあとここのリズム感好きういちゃんの声可愛い1:28ここのドラム音かっこよくて好き
3594,3594,踊ってるういちゃん可愛いい💕9歳なのにダンスあんなに上手いの才能ありすぎるでしょw
3595,3595,かわいいけど怖い女の子
3596,3596,ういちゃんういちゃん
3597,3597,セクハラした人にういビームしたら政治家ほとんど滅びるだろうな
3598,3598,9歳が救済してくれるっていうことだったのか全く気付かんかった
3599,3599,良すぎるww
3600,3600,1ヶ月経った今も人気2位なの凄すぎて好き
3601,3601,この曲再生数どんどん伸びていってるの凄すぎる...
3602,3602,ぉヴェティs損g❤
3603,3603,虐待するために!?あなたは彼らに罪のない子供たちへの虐待をやめるよう言いました...子供たちは自分たちに何も起こらないように誰を信頼するかもっと注意しなければなりませんすべての人に祝福
3604,3604,0:00初め
3605,3605,これが救済の(九歳の)でかけてるのうますぎる
3606,3606,死ぬほどいい曲
3607,3607,人気2位のミュージックビデオだぞw一位狙えるぞw
3608,3608,なぜなら私は0:42
3609,3609,韓国YouTube3位の大型マートでその曲が出ますどうすればいいですか
